0.000000000000000000e+00,6.932471394538879395e-01,5.000000000000000000e-01
1.025641039013862610e-01,6.646841764450073242e-02,1.000000000000000000e+00
2.051282078027725220e-01,6.466329097747802734e-02,1.000000000000000000e+00
3.076923191547393799e-01,6.327071785926818848e-02,1.000000000000000000e+00
4.102564156055450439e-01,6.209539622068405151e-02,1.000000000000000000e+00
5.128205418586730957e-01,6.108201295137405396e-02,1.000000000000000000e+00
6.153846383094787598e-01,6.020307913422584534e-02,1.000000000000000000e+00
7.179487347602844238e-01,5.943977087736129761e-02,1.000000000000000000e+00
8.205128312110900879e-01,5.877842009067535400e-02,1.000000000000000000e+00
9.230769276618957520e-01,5.820854380726814270e-02,1.000000000000000000e+00
1.025641083717346191e+00,5.772234871983528137e-02,1.000000000000000000e+00
1.128205180168151855e+00,5.731394886970520020e-02,1.000000000000000000e+00
1.230769276618957520e+00,5.697860941290855408e-02,1.000000000000000000e+00
1.333333373069763184e+00,5.671280249953269958e-02,1.000000000000000000e+00
1.435897469520568848e+00,5.651341006159782410e-02,1.000000000000000000e+00
1.538461565971374512e+00,5.637777596712112427e-02,1.000000000000000000e+00
1.641025662422180176e+00,5.630332604050636292e-02,1.000000000000000000e+00
1.743589758872985840e+00,5.628775805234909058e-02,1.000000000000000000e+00
1.846153855323791504e+00,5.632874369621276855e-02,1.000000000000000000e+00
1.948717951774597168e+00,5.642391741275787354e-02,1.000000000000000000e+00
2.051282167434692383e+00,5.657089501619338989e-02,1.000000000000000000e+00
2.153846263885498047e+00,5.676744133234024048e-02,1.000000000000000000e+00
2.256410360336303711e+00,5.701082199811935425e-02,1.000000000000000000e+00
2.358974456787109375e+00,5.729893967509269714e-02,1.000000000000000000e+00
2.461538553237915039e+00,5.762950330972671509e-02,1.000000000000000000e+00
2.564102649688720703e+00,5.800008401274681091e-02,1.000000000000000000e+00
2.666666746139526367e+00,5.840864777565002441e-02,1.000000000000000000e+00
2.769230842590332031e+00,5.885343998670578003e-02,1.000000000000000000e+00
2.871794939041137695e+00,5.933234840631484985e-02,1.000000000000000000e+00
2.974359035491943359e+00,5.984418839216232300e-02,1.000000000000000000e+00
3.076923131942749023e+00,6.038724631071090698e-02,1.000000000000000000e+00
3.179487228393554688e+00,6.096084415912628174e-02,1.000000000000000000e+00
3.282051324844360352e+00,6.156371906399726868e-02,1.000000000000000000e+00
3.384615421295166016e+00,6.219547986984252930e-02,1.000000000000000000e+00
3.487179517745971680e+00,6.285574287176132202e-02,1.000000000000000000e+00
3.589743614196777344e+00,6.354440748691558838e-02,1.000000000000000000e+00
3.692307710647583008e+00,6.426168233156204224e-02,1.000000000000000000e+00
3.794871807098388672e+00,6.500773876905441284e-02,1.000000000000000000e+00
3.897435903549194336e+00,6.578360497951507568e-02,1.000000000000000000e+00
4.000000000000000000e+00,6.659018248319625854e-02,1.000000000000000000e+00
