0.000000000000000000e+00,5.836552977561950684e-01,7.500000000000000000e-01
1.025641039013862610e-01,1.699178367853164673e-01,1.000000000000000000e+00
2.051282078027725220e-01,1.623548269271850586e-01,1.000000000000000000e+00
3.076923191547393799e-01,1.575405895709991455e-01,1.000000000000000000e+00
4.102564156055450439e-01,1.539174914360046387e-01,1.000000000000000000e+00
5.128205418586730957e-01,1.509377062320709229e-01,1.000000000000000000e+00
6.153846383094787598e-01,1.483550369739532471e-01,1.000000000000000000e+00
7.179487347602844238e-01,1.460414677858352661e-01,1.000000000000000000e+00
8.205128312110900879e-01,1.439231187105178833e-01,1.000000000000000000e+00
9.230769276618957520e-01,1.419547796249389648e-01,1.000000000000000000e+00
1.025641083717346191e+00,1.401079595088958740e-01,1.000000000000000000e+00
1.128205180168151855e+00,1.383633613586425781e-01,1.000000000000000000e+00
1.230769276618957520e+00,1.367087662220001221e-01,1.000000000000000000e+00
1.333333373069763184e+00,1.351349055767059326e-01,1.000000000000000000e+00
1.435897469520568848e+00,1.336367875337600708e-01,1.000000000000000000e+00
1.538461565971374512e+00,1.322102546691894531e-01,1.000000000000000000e+00
1.641025662422180176e+00,1.308537125587463379e-01,1.000000000000000000e+00
1.743589758872985840e+00,1.295654475688934326e-01,1.000000000000000000e+00
1.846153855323791504e+00,1.283456385135650635e-01,1.000000000000000000e+00
1.948717951774597168e+00,1.271944195032119751e-01,1.000000000000000000e+00
2.051282167434692383e+00,1.261124610900878906e-01,1.000000000000000000e+00
2.153846263885498047e+00,1.251010000705718994e-01,1.000000000000000000e+00
2.256410360336303711e+00,1.241608113050460815e-01,1.000000000000000000e+00
2.358974456787109375e+00,1.232935786247253418e-01,1.000000000000000000e+00
2.461538553237915039e+00,1.225004270672798157e-01,1.000000000000000000e+00
2.564102649688720703e+00,1.217824816703796387e-01,1.000000000000000000e+00
2.666666746139526367e+00,1.211410835385322571e-01,1.000000000000000000e+00
2.769230842590332031e+00,1.205772012472152710e-01,1.000000000000000000e+00
2.871794939041137695e+00,1.200915351510047913e-01,1.000000000000000000e+00
2.974359035491943359e+00,1.196846663951873779e-01,1.000000000000000000e+00
3.076923131942749023e+00,1.193573623895645142e-01,1.000000000000000000e+00
3.179487228393554688e+00,1.191097050905227661e-01,1.000000000000000000e+00
3.282051324844360352e+00,1.189420446753501892e-01,1.000000000000000000e+00
3.384615421295166016e+00,1.188540980219841003e-01,1.000000000000000000e+00
3.487179517745971680e+00,1.188465431332588196e-01,1.000000000000000000e+00
3.589743614196777344e+00,1.189197003841400146e-01,1.000000000000000000e+00
3.692307710647583008e+00,1.190743297338485718e-01,1.000000000000000000e+00
3.794871807098388672e+00,1.193118020892143250e-01,1.000000000000000000e+00
3.897435903549194336e+00,1.196338981389999390e-01,1.000000000000000000e+00
4.000000000000000000e+00,1.200452223420143127e-01,1.000000000000000000e+00
