0.000000000000000000e+00,5.623351335525512695e-01,7.500000000000000000e-01
1.025641039013862610e-01,1.670839078724384308e-02,1.000000000000000000e+00
2.051282078027725220e-01,1.627703383564949036e-02,1.000000000000000000e+00
3.076923191547393799e-01,1.595341414213180542e-02,1.000000000000000000e+00
4.102564156055450439e-01,1.575245708227157593e-02,1.000000000000000000e+00
5.128205418586730957e-01,1.557205431163311005e-02,1.000000000000000000e+00
6.153846383094787598e-01,1.537194382399320602e-02,1.000000000000000000e+00
7.179487347602844238e-01,1.517734490334987640e-02,1.000000000000000000e+00
8.205128312110900879e-01,1.500789821147918701e-02,1.000000000000000000e+00
9.230769276618957520e-01,1.486896257847547531e-02,1.000000000000000000e+00
1.025641083717346191e+00,1.475924625992774963e-02,1.000000000000000000e+00
1.128205180168151855e+00,1.467504072934389114e-02,1.000000000000000000e+00
1.230769276618957520e+00,1.461228728294372559e-02,1.000000000000000000e+00
1.333333373069763184e+00,1.456746459007263184e-02,1.000000000000000000e+00
1.435897469520568848e+00,1.453721895813941956e-02,1.000000000000000000e+00
1.538461565971374512e+00,1.451894640922546387e-02,1.000000000000000000e+00
1.641025662422180176e+00,1.451040897518396378e-02,1.000000000000000000e+00
1.743589758872985840e+00,1.450975146144628525e-02,1.000000000000000000e+00
1.846153855323791504e+00,1.451540179550647736e-02,1.000000000000000000e+00
1.948717951774597168e+00,1.452610827982425690e-02,1.000000000000000000e+00
2.051282167434692383e+00,1.454089023172855377e-02,1.000000000000000000e+00
2.153846263885498047e+00,1.455881725996732712e-02,1.000000000000000000e+00
2.256410360336303711e+00,1.457925140857696533e-02,1.000000000000000000e+00
2.358974456787109375e+00,1.460151746869087219e-02,1.000000000000000000e+00
2.461538553237915039e+00,1.462512370198965073e-02,1.000000000000000000e+00
2.564102649688720703e+00,1.464974693953990936e-02,1.000000000000000000e+00
2.666666746139526367e+00,1.467497833073139191e-02,1.000000000000000000e+00
2.769230842590332031e+00,1.470053102821111679e-02,1.000000000000000000e+00
2.871794939041137695e+00,1.472618058323860168e-02,1.000000000000000000e+00
2.974359035491943359e+00,1.475172210484743118e-02,1.000000000000000000e+00
3.076923131942749023e+00,1.477697957307100296e-02,1.000000000000000000e+00
3.179487228393554688e+00,1.480182260274887085e-02,1.000000000000000000e+00
3.282051324844360352e+00,1.482620369642972946e-02,1.000000000000000000e+00
3.384615421295166016e+00,1.484994404017925262e-02,1.000000000000000000e+00
3.487179517745971680e+00,1.487301383167505264e-02,1.000000000000000000e+00
3.589743614196777344e+00,1.489529851824045181e-02,1.000000000000000000e+00
3.692307710647583008e+00,1.491676643490791321e-02,1.000000000000000000e+00
3.794871807098388672e+00,1.493741199374198914e-02,1.000000000000000000e+00
3.897435903549194336e+00,1.495718862861394882e-02,1.000000000000000000e+00
4.000000000000000000e+00,1.497609447687864304e-02,1.000000000000000000e+00
